antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'vanilla', 'milk'})",frozenset({'sugar'}),0.010727056019070322,0.15534366309098133,0.0104,0.969511111111111,6.241072804774083,1.0,0.008733619823815457,27.703742828648462,0.8488770889922577,0.06680768264870482,0.9639037942928816,0.5182297243535094
"frozenset({'vanilla', 'salt'})",frozenset({'milk'}),0.02463249900675407,0.10925705204608661,0.0106,0.4303258064516129,3.938654744868035,1.0,0.007908725773993893,1.56360066515503,0.7649488057926692,0.08597646685773838,0.36045051509309084,0.26367235777126097
"frozenset({'vanilla', 'milk'})",frozenset({'salt'}),0.010727056019070322,0.34604688120778704,0.0106,0.9881555555555556,2.8555539992345964,1.0,0.006887935720059496,55.21180177420189,0.6568513377051508,0.030620444984723178,0.9818879303361685,0.5093936216354127
"frozenset({'sugar', 'margarine'})",frozenset({'vanilla'}),0.01,0.04648390941597139,0.0103,1.03,22.15820512820513,1.0,0.009835160905840286,inf,0.9645151422810911,0.22302139706774235,1.0314625,0.6257910256410256
"frozenset({'sugar', 'vanilla'})",frozenset({'margarine'}),0.02026221692491061,0.010329757647993643,0.0103,0.508335294117647,49.21076674208144,1.0,0.010090696209754599,2.012896656016667,0.9999402499213508,0.5075898337539574,0.5032035067419178,0.7527272624434389
"frozenset({'margarine', 'vanilla'})",frozenset({'sugar'}),0.011,0.15534366309098133,0.0103,0.9363636363636364,6.027691234596606,1.0,0.008591219705999206,13.2731710085703,0.8433761381015644,0.06600716617370472,0.9246600530231763,0.5013341199720995
frozenset({'margarine'}),"frozenset({'sugar', 'vanilla'})",0.010329757647993643,0.02026221692491061,0.0103,0.9971192307692308,49.21076674208145,1.0,0.010090696209754599,340.09589265624453,0.989904719512666,0.5075898337539574,0.9970596528167697,0.7527272624434389
frozenset({'parmesan cheese'}),frozenset({'salt'}),0.06436233611442194,0.34604688120778704,0.023837902264600714,0.3703703703703703,1.070289577752264,1.0,0.001565516584957686,1.0386314239641028,0.07019108280254772,0.06166495375128468,0.0371945457000134,0.21962835395671212
frozenset({'parmesan cheese'}),frozenset({'olive oil'}),0.06436233611442194,0.16924910607866508,0.02185141040921732,0.3395061728395061,2.005955486002434,1.0,0.010958142556716826,1.257772381450993,0.5359814707585407,0.10318949343339585,0.2049435853835662,0.2343070770300817
frozenset({'baking soda'}),frozenset({'sugar'}),0.07707588398887565,0.15534366309098133,0.025824394119984106,0.33505154639175255,2.1568407730640438,1.0,0.013851143965176647,1.270258367134493,0.5811516937646942,0.125,0.21275858055881525,0.25064597779945685
frozenset({'baking soda'}),frozenset({'eggs'}),0.07707588398887565,0.16646801748112833,0.04131903059197457,0.5360824742268041,3.220333144698964,1.0,0.028488360988741003,1.7967244956517898,0.7470528825457796,0.20432220039292728,0.44343164329307244,0.39214624904657625
frozenset({'baking soda'}),frozenset({'baking powder'}),0.07707588398887565,0.08661104489471594,0.03575685339690107,0.4639175257731959,5.3563321668400645,1.0,0.029081230548440647,1.703821704715626,0.881226383507916,0.2795031055900621,0.41308412891306395,0.4383807812352218
frozenset({'baking powder'}),frozenset({'baking soda'}),0.08661104489471594,0.07707588398887565,0.03575685339690107,0.4128440366972477,5.356332166840064,1.0,0.029081230548440647,1.571855135081446,0.8904257889903822,0.2795031055900621,0.3638090574115249,0.4383807812352218
frozenset({'baking soda'}),frozenset({'salt'}),0.07707588398887565,0.34604688120778704,0.04926499801350814,0.6391752577319587,1.8470770651106085,1.0,0.022593128742824518,1.8123843577955614,0.4969033368975046,0.13177470775770456,0.4482406583908506,0.39077017766046845
frozenset({'cinnamon'}),frozenset({'baking soda'}),0.044497417560588004,0.07707588398887565,0.014302741358760428,0.3214285714285714,4.170287187039764,1.0,0.01087306356505599,1.3600986972795517,0.7956109956109956,0.13333333333333333,0.2647592398991451,0.2534977908689249
frozenset({'baking soda'}),frozenset({'butter'}),0.07707588398887565,0.21970599920540326,0.030591974572904253,0.3969072164948454,1.8065379094349472,1.0,0.013657940466488588,1.293820821830357,0.48373967831565773,0.11492537313432837,0.22709545005984003,0.26807386141197964
frozenset({'margarine'}),frozenset({'baking soda'}),0.010329757647993643,0.07707588398887565,0.0107,1.0358423076923076,13.439253033306898,1.0,0.00990382479789004,inf,0.9352520294101468,0.13949430278746205,1.0388355955495214,0.5873332672482157
frozenset({'vanilla'}),frozenset({'baking soda'}),0.04648390941597139,0.07707588398887565,0.017878426698450536,0.38461538461538464,4.990087232355274,1.0,0.014295638288955722,1.499751688518077,0.8385833333333333,0.16917293233082706,0.3332229544024637,0.3082870737509913
"frozenset({'sugar', 'baking soda'})",frozenset({'salt'}),0.025824394119984106,0.34604688120778704,0.01986491855383393,0.7692307692307693,2.2229091230239337,1.0,0.010928467509532715,2.83379684809959,0.5647226753670473,0.056433408577878104,0.6471165529488738,0.4133180252583238
"frozenset({'baking soda', 'salt'})",frozenset({'sugar'}),0.04926499801350814,0.15534366309098133,0.01986491855383393,0.4032258064516129,2.5957016747793085,1.0,0.012211913300245656,1.4153700780637608,0.6466025908900962,0.10752688172043011,0.2934710041574363,0.26555152215163763
"frozenset({'sugar', 'baking soda'})",frozenset({'eggs'}),0.025824394119984106,0.16646801748112833,0.014700039729837107,0.5692307692307692,3.419460253350468,1.0,0.010401104038032046,1.934984959418809,0.7263127728054318,0.08277404921700224,0.48320011732785806,0.3287681292454562
"frozenset({'sugar', 'eggs'})",frozenset({'baking soda'}),0.04767580452920143,0.07707588398887565,0.014700039729837107,0.30833333333333335,4.000386597938144,1.0,0.011025384950868066,1.3343481195341558,0.7875723032168589,0.1335740072202166,0.2505703831252691,0.2495274914089347
"frozenset({'baking soda', 'eggs'})",frozenset({'sugar'}),0.04131903059197457,0.15534366309098133,0.014700039729837107,0.3557692307692308,2.290207554593744,1.0,0.008281390162311459,1.3111083438587754,0.5876390273406437,0.08078602620087336,0.23728652579781462,0.2251991933897305
"frozenset({'baking soda', 'salt'})",frozenset({'eggs'}),0.04926499801350814,0.16646801748112833,0.028605482717520857,0.5806451612903226,3.4880283316652556,1.0,0.020404436167000432,1.9876531890834632,0.7502669824023773,0.15286624203821655,0.4968941234355301,0.3762414350604358
"frozenset({'baking soda', 'eggs'})",frozenset({'salt'}),0.04131903059197457,0.34604688120778704,0.028605482717520857,0.6923076923076923,2.0006182107215404,1.0,0.014307161046638914,2.125347636074692,0.5217111019017361,0.07973421926910298,0.529488737265165,0.3874856486796785
"frozenset({'salt', 'eggs'})",frozenset({'baking soda'}),0.07787048073102901,0.07707588398887565,0.028605482717520857,0.36734693877551017,4.766042499474016,1.0,0.022603546578538088,1.4588155382111319,0.8569103355833213,0.22641509433962265,0.3145123740413083,0.36924047969703344
frozenset({'baking soda'}),"frozenset({'salt', 'eggs'})",0.07707588398887565,0.07787048073102901,0.028605482717520857,0.37113402061855666,4.766042499474016,1.0,0.022603546578538088,1.4663371044113147,0.8561725737791169,0.22641509433962265,0.31802857815463464,0.36924047969703344
"frozenset({'baking soda', 'flour'})",frozenset({'eggs'}),0.017878426698450536,0.16646801748112833,0.010329757647993643,0.5777777777777778,3.4708035003977726,1.0,0.007353571399820908,1.9741546954394331,0.7248412994772218,0.059360730593607317,0.4934540832538927,0.31991514187218245
"frozenset({'flour', 'eggs'})",frozenset({'baking soda'}),0.029002781088597537,0.07707588398887565,0.010329757647993643,0.3561643835616438,4.620957491879678,1.0,0.008094342657454142,1.4334778823151506,0.8069998741029837,0.10788381742738588,0.3023959334587419,0.2450925010591724
"frozenset({'sugar', 'baking soda', 'salt'})",frozenset({'eggs'}),0.01986491855383393,0.16646801748112833,0.011521652761223678,0.58,3.4841527446300713,1.0,0.008214779152142861,1.9845999583782656,0.7274366464923192,0.0659090909090909,0.4961201143946616,0.32460620525059664
"frozenset({'sugar', 'baking soda', 'eggs'})",frozenset({'salt'}),0.014700039729837107,0.34604688120778704,0.011521652761223678,0.7837837837837838,2.2649641604865485,1.0,0.006434749859082987,3.024533174413985,0.5668242491657397,0.032992036405005684,0.66937046402417,0.4085394234647966
"frozenset({'sugar', 'salt', 'eggs'})",frozenset({'baking soda'}),0.02820818434644418,0.07707588398887565,0.011521652761223678,0.40845070422535207,5.299332074923769,1.0,0.009347482017000329,1.5601812437330909,0.834846477006795,0.12288135593220338,0.3590488258868752,0.27896762015391313
"frozenset({'baking soda', 'salt', 'eggs'})",frozenset({'sugar'}),0.028605482717520857,0.15534366309098133,0.011521652761223678,0.4027777777777778,2.592817561807332,1.0,0.007077972291398229,1.4143082850569615,0.6324095620901206,0.06682027649769585,0.2929405769833804,0.238473287865871
"frozenset({'sugar', 'baking soda'})","frozenset({'salt', 'eggs'})",0.025824394119984106,0.07787048073102901,0.011521652761223678,0.4461538461538461,5.729434850863422,1.0,0.009510694776512956,1.6649560764578641,0.8473448838386678,0.12499999999999999,0.3993835548337918,0.29705651491365775
"frozenset({'sugar', 'baking soda', 'flour'})",frozenset({'eggs'}),0.012,0.16646801748112833,0.0109,0.9083333333333333,5.456503579952267,1.0,0.00890238379022646,9.093076172933143,0.8266522852418435,0.06504821244440376,0.8900262154432794,0.48690568814638024
"frozenset({'sugar', 'baking soda', 'eggs'})",frozenset({'flour'}),0.014700039729837107,0.07787048073102901,0.0109,0.7414945945945947,9.52215252344181,1.0,0.009755300839472358,3.5671575912419557,0.9083342783720008,0.1334630897230896,0.7196647542415315,0.44073530750137896
"frozenset({'sugar', 'flour', 'eggs'})",frozenset({'baking soda'}),0.015891934843067144,0.07707588398887565,0.0109,0.6858825,8.89879511597938,1.0,0.009675115073676986,2.9381493104049414,0.9019591115490022,0.13281698179795484,0.6596496997417133,0.4136507860824742
"frozenset({'baking soda', 'flour', 'eggs'})",frozenset({'sugar'}),0.010329757647993643,0.15534366309098133,0.0109,1.0552038461538462,6.792706088923865,1.0,0.009295337608118587,inf,0.8616842563369224,0.07042552880176257,1.0653565760908894,0.5626854269132402
"frozenset({'sugar', 'baking soda'})","frozenset({'flour', 'eggs'})",0.025824394119984106,0.029002781088597537,0.0109,0.4220815384615385,14.553140168598526,1.0,0.010151020750592436,1.6801630048753529,0.9559737502896404,0.24813796808565483,0.4048196531537203,0.3989537829293994
"frozenset({'sugar', 'flour'})","frozenset({'baking soda', 'eggs'})",0.033373063170441,0.04131903059197457,0.0109,0.32661071428571425,7.904607383241758,1.0,0.009521057381912649,1.423665314768294,0.9036490394036938,0.1708675692726982,0.297587719791605,0.2952058379120879
"frozenset({'baking soda', 'flour'})","frozenset({'sugar', 'eggs'})",0.017878426698450536,0.04767580452920143,0.0109,0.6096733333333333,12.787898166666666,1.0,0.010047631623435017,2.4398133071550285,0.9385814255880888,0.19943561102521212,0.5901325740508969,0.41915041666666664
"frozenset({'flour', 'eggs'})","frozenset({'sugar', 'baking soda'})",0.029002781088597537,0.025824394119984106,0.0109,0.3758260273972603,14.553140168598526,1.0,0.010151020750592436,1.5607437167202058,0.9591029606015541,0.24813796808565483,0.359279816867416,0.3989537829293994
"frozenset({'baking soda', 'flour', 'salt'})",frozenset({'eggs'}),0.013905442987683751,0.16646801748112833,0.0115,0.8270142857142857,4.968007057620184,1.0,0.009185188473643427,4.81850183964993,0.8099751038139126,0.06809832621463836,0.7924666144627536,0.44804831230821685
"frozenset({'baking soda', 'flour', 'eggs'})",frozenset({'salt'}),0.010329757647993643,0.34604688120778704,0.0115,1.1132884615384615,3.2171608010244634,1.0,0.007925419582279514,inf,0.6963601518020539,0.033345256547831964,1.1732363655481821,0.5732604764638347
"frozenset({'baking soda', 'salt', 'eggs'})",frozenset({'flour'}),0.028605482717520857,0.07787048073102901,0.0115,0.4020208333333333,5.1626859056122445,1.0,0.009272477309243509,1.542076330868223,0.8300462483281199,0.12108326762307338,0.3515236697544161,0.2748509778911564
"frozenset({'flour', 'salt', 'eggs'})",frozenset({'baking soda'}),0.01748112832737386,0.07707588398887565,0.0115,0.6578522727272726,8.535124589971883,1.0,0.010152626581044684,2.69744336274798,0.8985446686646906,0.1384591099450143,0.6292785925331663,0.40352794048734764
"frozenset({'baking soda', 'flour'})","frozenset({'salt', 'eggs'})",0.017878426698450536,0.07787048073102901,0.0115,0.6432333333333333,8.26029744897959,1.0,0.010107798318277192,2.5846851890188853,0.8949390870656991,0.136500286482956,0.6131056872037914,0.39545722789115645
"frozenset({'flour', 'eggs'})","frozenset({'baking soda', 'salt'})",0.029002781088597537,0.04926499801350814,0.0115,0.39651369863013697,8.048588543968183,1.0,0.010071178047284031,1.5754044455166647,0.9019125861031063,0.1722387677806902,0.3652423650029481,0.3149725751215201
"frozenset({'sugar', 'baking soda', 'flour', 'eggs'})",frozenset({'salt'}),0.0109,0.34604688120778704,0.0108,0.9908256880733946,2.86327009974826,1.0,0.007028088994835122,71.28088994835164,0.6579203124085047,0.031200627786436456,0.9859709944597412,0.5110176660803253
"frozenset({'sugar', 'baking soda', 'salt', 'eggs'})",frozenset({'flour'}),0.011521652761223678,0.07787048073102901,0.0108,0.9373655172413794,12.037494933145673,1.0,0.009902803360667525,14.722393778242786,0.927613882145415,0.1374183333636645,0.9320762632040293,0.5380286769880367
"frozenset({'sugar', 'flour', 'salt', 'eggs'})",frozenset({'baking soda'}),0.0135,0.07707588398887565,0.0108,0.8,10.37938144329897,1.0,0.009759475566150179,4.614620580055623,0.9160214343780085,0.13537925824182667,0.7832974601808007,0.47006082474226807
"frozenset({'sugar', 'baking soda', 'flour', 'salt'})",frozenset({'eggs'}),0.011,0.16646801748112833,0.0108,0.9818181818181819,5.89793881536125,1.0,0.008968851807707588,45.844259038538205,0.8396857850904007,0.06479947480759393,0.978187017939163,0.5233477543935778
"frozenset({'baking soda', 'flour', 'salt', 'eggs'})",frozenset({'sugar'}),0.0115,0.15534366309098133,0.0108,0.9391304347826087,6.0455020571555655,1.0,0.009013547874453715,13.87649696350531,0.8442971837664357,0.0692113975413603,0.9279357028917339,0.5043268542199488
"frozenset({'sugar', 'baking soda', 'eggs'})","frozenset({'flour', 'salt'})",0.014700039729837107,0.049662296384584824,0.0108,0.734691891891892,14.793755935135136,1.0,0.010069962270071658,3.582015304365182,0.9463147787399329,0.20163422254265803,0.7208275467775469,0.476080345945946
"frozenset({'sugar', 'flour', 'eggs'})","frozenset({'baking soda', 'salt'})",0.015891934843067144,0.04926499801350814,0.0108,0.67959,13.794580887096775,1.0,0.010017083861525496,2.9672450984254297,0.942485686069606,0.198686707149143,0.6629870580860845,0.44940629032258067
"frozenset({'sugar', 'salt', 'eggs'})","frozenset({'baking soda', 'flour'})",0.02820818434644418,0.017878426698450536,0.0108,0.38286760563380284,21.415061408450704,1.0,0.010295682043865719,1.5914276778651377,0.9809754286821271,0.3060650960858581,0.37163339942568036,0.49347380281690145
"frozenset({'sugar', 'baking soda', 'flour'})","frozenset({'salt', 'eggs'})",0.012,0.07787048073102901,0.0108,0.9,11.557653061224489,1.0,0.009865554231227652,9.221295192689713,0.9245721089394635,0.13658700314138653,0.8915553640672125,0.519345918367347
"frozenset({'sugar', 'baking soda', 'salt'})","frozenset({'flour', 'eggs'})",0.01986491855383393,0.029002781088597537,0.0108,0.543672,18.74551265753425,1.0,0.010223862115840336,2.127849307759775,0.9658402372641132,0.2837050859769309,0.5300419083469722,0.45802504109589043
"frozenset({'sugar', 'flour', 'salt'})","frozenset({'baking soda', 'eggs'})",0.023837902264600714,0.04131903059197457,0.0108,0.4530600000000001,10.964923269230772,1.0,0.009815040987080463,1.7528082959886375,0.9309930118211581,0.198686707149143,0.42948695399917125,0.35722038461538463
"frozenset({'baking soda', 'flour', 'eggs'})","frozenset({'sugar', 'salt'})",0.010329757647993643,0.07945967421533572,0.0108,1.045523076923077,13.157907923076925,1.0,0.009979200822567053,inf,0.9336443965089608,0.13672715128128266,1.0494525613359451,0.5907205384615385
"frozenset({'baking soda', 'salt', 'eggs'})","frozenset({'sugar', 'flour'})",0.028605482717520857,0.033373063170441,0.0108,0.37755000000000005,11.313016071428573,1.0,0.009845347418247219,1.5529390904161926,0.9384510888331533,0.21102592527038483,0.3560597410604193,0.35058214285714284
"frozenset({'flour', 'salt', 'eggs'})","frozenset({'sugar', 'baking soda'})",0.01748112832737386,0.025824394119984106,0.0108,0.6178090909090909,23.92346895104895,1.0,0.01034856045241188,2.5489240657168417,0.9752484858217152,0.33225123569357734,0.6076776026990952,0.5180091608391608
"frozenset({'baking soda', 'flour', 'salt'})","frozenset({'sugar', 'eggs'})",0.013905442987683751,0.04767580452920143,0.0108,0.7766742857142858,16.290743142857146,1.0,0.010137046818227236,4.264283665303459,0.9518513609647965,0.21267693347645533,0.7654940246736993,0.5016021428571429
"frozenset({'sugar', 'baking soda'})","frozenset({'flour', 'salt', 'eggs'})",0.025824394119984106,0.01748112832737386,0.0108,0.41820923076923083,23.923468951048953,1.0,0.01034856045241188,1.6887838783892892,0.983600940227203,0.33225123569357734,0.40785791906435664,0.5180091608391608
"frozenset({'sugar', 'flour'})","frozenset({'baking soda', 'salt', 'eggs'})",0.033373063170441,0.028605482717520857,0.0108,0.3236142857142857,11.31301607142857,1.0,0.009845347418247219,1.436154692161563,0.9430797008619235,0.21102592527038483,0.3036961787905346,0.35058214285714284
"frozenset({'flour', 'eggs'})","frozenset({'sugar', 'baking soda', 'salt'})",0.029002781088597537,0.01986491855383393,0.0108,0.3723780821917808,18.745512657534245,1.0,0.010223862115840336,1.5616648393494497,0.9749295684658621,0.2837050859769309,0.359657735256065,0.45802504109589043
"frozenset({'baking soda', 'flour'})","frozenset({'sugar', 'salt', 'eggs'})",0.017878426698450536,0.02820818434644418,0.0108,0.6040800000000001,21.415061408450708,1.0,0.010295682043865719,2.454515598235896,0.9706577259532696,0.3060650960858581,0.5925876369582993,0.49347380281690145
"frozenset({'sugar', 'baking soda'})",frozenset({'baking powder'}),0.025824394119984106,0.08661104489471594,0.013110846245530394,0.5076923076923078,5.861750176429076,1.0,0.01087416848702561,1.8553213150576087,0.8513890948638093,0.132,0.4610098035935357,0.3295342272406493
"frozenset({'sugar', 'baking powder'})",frozenset({'baking soda'}),0.03694874851013111,0.07707588398887565,0.013110846245530394,0.3548387096774194,4.603757898237446,1.0,0.010262988791829387,1.4305323798172427,0.8128187818781879,0.1299212598425197,0.3009595489703248,0.26247090123046224
"frozenset({'baking soda', 'baking powder'})",frozenset({'sugar'}),0.03575685339690107,0.15534366309098133,0.013110846245530394,0.3666666666666667,2.360358056265985,1.0,0.007556245658248582,1.333667900382661,0.5977076075963591,0.07366071428571429,0.25018814675446854,0.22553282182438195
"frozenset({'baking soda', 'baking powder'})",frozenset({'eggs'}),0.03575685339690107,0.16646801748112833,0.01907032181168057,0.5333333333333333,3.20381861575179,1.0,0.0131179493153351,1.786139962540439,0.7133807169344869,0.10412147505422993,0.44013346043851287,0.32394590294351633
"frozenset({'baking soda', 'eggs'})",frozenset({'baking powder'}),0.04131903059197457,0.08661104489471594,0.01907032181168057,0.4615384615384615,5.328863796753704,1.0,0.015491637398072921,1.696293773766956,0.8473546069899158,0.17518248175182483,0.41047947268042956,0.3408609738884968
"frozenset({'baking powder', 'eggs'})",frozenset({'baking soda'}),0.04290822407628129,0.07707588398887565,0.01907032181168057,0.4444444444444444,5.766323024054983,1.0,0.015763132510608433,1.6612634088200238,0.8636363636363635,0.18897637795275588,0.3980485005022241,0.3459335624284078
"frozenset({'baking soda', 'baking powder'})",frozenset({'salt'}),0.03575685339690107,0.34604688120778704,0.02264600715137068,0.6333333333333333,1.8301951779563719,1.0,0.010272459551568996,1.7835085057969442,0.4704313317285798,0.06305309734513274,0.4393074119076549,0.34938767699961726
"frozenset({'baking soda', 'salt'})",frozenset({'baking powder'}),0.04926499801350814,0.08661104489471594,0.02264600715137068,0.4596774193548387,5.307376442734536,1.0,0.018379114196684636,1.6904512004933616,0.8536374366756843,0.19999999999999998,0.4084419593371592,0.36057265463154775
"frozenset({'baking powder', 'salt'})",frozenset({'baking soda'}),0.05442987683750496,0.07707588398887565,0.02264600715137068,0.41605839416058393,5.398035969598916,1.0,0.018450776278714356,1.5805075486690505,0.8616467639687454,0.20802919708029197,0.36729185454248375,0.35493641357513733
"frozenset({'butter', 'baking soda'})",frozenset({'baking powder'}),0.030591974572904253,0.08661104489471594,0.014700039729837107,0.48051948051948046,5.548016203979506,1.0,0.012050436846685289,1.7582737385776717,0.8456247230837395,0.14341085271317827,0.43126034470097097,0.32512212558084114
"frozenset({'butter', 'baking powder'})",frozenset({'baking soda'}),0.038935240365514504,0.07707588398887565,0.014700039729837107,0.37755102040816324,4.89843256890385,1.0,0.011699071660345723,1.4827305470342653,0.8280951476486822,0.14509803921568626,0.32556862607290005,0.28413633494634966
"frozenset({'baking soda', 'baking powder'})",frozenset({'butter'}),0.03575685339690107,0.21970599920540326,0.014700039729837107,0.4111111111111111,1.8711874623267026,1.0,0.0068440445258298385,1.3250275485191265,0.4828450205458857,0.06105610561056105,0.24529871011541068,0.23900944343982317
"frozenset({'baking soda', 'baking powder'})",frozenset({'flour'}),0.03575685339690107,0.07787048073102901,0.0149,0.4167033333333333,5.351236173469387,1.0,0.012115596636554385,1.5808928320105338,0.8432803426277473,0.15092071645217017,0.3674460534252477,0.30402335034013606
"frozenset({'baking soda', 'flour'})",frozenset({'baking powder'}),0.017878426698450536,0.08661104489471594,0.0149,0.8334066666666666,9.622406330275227,1.0,0.013351530782573612,5.482746138932834,0.9123879525786196,0.16631418552910085,0.8176096476729012,0.5027200764525994
"frozenset({'baking powder', 'flour'})",frozenset({'baking soda'}),0.02185141040921732,0.07707588398887565,0.0149,0.6818781818181818,8.846842183692596,1.0,0.013215783226305856,2.9011657272863935,0.9067797333049422,0.17732333412294374,0.6553109701404923,0.43759708059981256
"frozenset({'sugar', 'baking soda', 'baking powder'})",frozenset({'salt'}),0.013110846245530394,0.34604688120778704,0.010727056019070322,0.8181818181818182,2.364366976307275,1.0,0.006190088565809705,3.596742153357172,0.5847199856861692,0.03078677309007982,0.7219706174748702,0.42459033503809623
"frozenset({'sugar', 'baking soda', 'salt'})",frozenset({'baking powder'}),0.01986491855383393,0.08661104489471594,0.010727056019070322,0.54,6.234770642201835,1.0,0.009006534666374336,1.985628163272357,0.8566259814739748,0.11203319502074689,0.49638103523270993,0.3319266055045872
"frozenset({'sugar', 'baking powder', 'salt'})",frozenset({'baking soda'}),0.027016289233214145,0.07707588398887565,0.010727056019070322,0.39705882352941174,5.151531231049121,1.0,0.008644751644321198,1.5307034119208889,0.8282594558625592,0.11489361702127661,0.34670557848623734,0.26811704063068525
"frozenset({'baking soda', 'baking powder', 'salt'})",frozenset({'sugar'}),0.02264600715137068,0.15534366309098133,0.010727056019070322,0.4736842105263158,3.049266388477588,1.0,0.0072091423137918414,1.6048470401271355,0.6876242095754291,0.06413301662707838,0.3768876565826608,0.27136895948310674
"frozenset({'sugar', 'baking soda'})","frozenset({'baking powder', 'salt'})",0.025824394119984106,0.05442987683750496,0.010727056019070322,0.4153846153846154,7.631555306007861,1.0,0.0093214374277164,1.6174225790937418,0.8920004833544802,0.1542857142857143,0.3817323852617971,0.3062324536777092
"frozenset({'baking soda', 'baking powder'})","frozenset({'sugar', 'salt'})",0.03575685339690107,0.07945967421533572,0.010727056019070322,0.3,3.7755,1.0,0.007885828097187042,1.3150576082638061,0.7623952753742618,0.10266159695817492,0.23957703927492444,0.2175
"frozenset({'sugar', 'baking soda', 'baking powder'})",frozenset({'eggs'}),0.013110846245530394,0.16646801748112833,0.0118,0.9000181818181818,5.406553135170319,1.0,0.00961746341800666,8.336835613482078,0.8258670891373524,0.0703306706095249,0.8800504116474565,0.4854513343458451
"frozenset({'sugar', 'baking soda', 'eggs'})",frozenset({'baking powder'}),0.014700039729837107,0.08661104489471594,0.0118,0.8027189189189189,9.268089536325315,1.0,0.01052681419900497,4.6298862014542985,0.905412497911957,0.13182724854127442,0.7840119699516829,0.4694801016612943
"frozenset({'sugar', 'baking powder', 'eggs'})",frozenset({'baking soda'}),0.01708382995629718,0.07707588398887565,0.0118,0.6907116279069767,8.96144931671062,1.0,0.01048324870420276,2.984024616785595,0.9038521638079534,0.14327393132831065,0.6648821211544814,0.4219037520978183
"frozenset({'baking soda', 'baking powder', 'eggs'})",frozenset({'sugar'}),0.01907032181168057,0.15534366309098133,0.0118,0.6187625,3.9831846867007674,1.0,0.0088375463534497,2.215564672701449,0.763504890185174,0.07256448458023637,0.548647795155221,0.34736155690537085
"frozenset({'sugar', 'baking soda'})","frozenset({'baking powder', 'eggs'})",0.025824394119984106,0.04290822407628129,0.0118,0.4569323076923077,10.649061282051282,1.0,0.01069192111046552,1.7623802510819369,0.9301146568364017,0.20726255657734785,0.4325855618354248,0.3659689316239316
"frozenset({'sugar', 'baking powder'})","frozenset({'baking soda', 'eggs'})",0.03694874851013111,0.04131903059197457,0.0118,0.31936129032258065,7.729157382133995,1.0,0.010273313529974718,1.4085019787698834,0.9040222826448218,0.17752962652585724,0.2900258465569563,0.30247199131513647
"frozenset({'baking soda', 'baking powder'})","frozenset({'sugar', 'eggs'})",0.03575685339690107,0.04767580452920143,0.0118,0.33000666666666667,6.921889833333334,1.0,0.010095263246870032,1.4213935394443704,0.8872562762276043,0.16472933354187538,0.29646507300792657,0.2887558333333333
"frozenset({'baking soda', 'baking powder', 'salt'})",frozenset({'eggs'}),0.02264600715137068,0.16646801748112833,0.012316249503377036,0.543859649122807,3.267051877904786,1.0,0.008546413589024904,1.8273585770606033,0.7099921321793863,0.0696629213483146,0.45276202900005025,0.3089226646568689
"frozenset({'baking soda', 'baking powder', 'eggs'})",frozenset({'salt'}),0.01907032181168057,0.34604688120778704,0.012316249503377036,0.6458333333333334,1.866317451205511,1.0,0.0057170241168161395,1.8464558648250722,0.4732097362129111,0.034909909909909914,0.45842193195625763,0.34071230386528895
"frozenset({'baking soda', 'salt', 'eggs'})",frozenset({'baking powder'}),0.028605482717520857,0.08661104489471594,0.012316249503377036,0.4305555555555556,4.971139143730887,1.0,0.009838698755494816,1.6040001162824502,0.8223629527013654,0.11969111969111967,0.37655864868783534,0.2863786952089704
"frozenset({'baking powder', 'salt', 'eggs'})",frozenset({'baking soda'}),0.025029797377830752,0.07707588398887565,0.012316249503377036,0.49206349206349204,6.384143348060873,1.0,0.010387055744418288,1.817006853396901,0.865013013644609,0.13716814159292035,0.4496443433163192,0.32592865324824083
"frozenset({'baking soda', 'baking powder'})","frozenset({'salt', 'eggs'})",0.03575685339690107,0.07787048073102901,0.012316249503377036,0.34444444444444444,4.4232993197278905,1.0,0.00953184613993142,1.4066382497323286,0.8026237090793092,0.12156862745098039,0.2890851644406147,0.25130385487528345
"frozenset({'baking soda', 'baking powder', 'flour'})",frozenset({'salt'}),0.0149,0.34604688120778704,0.0126,0.8456375838926175,2.4437081500088613,1.0,0.007443901470003973,4.236478900001727,0.5997216840449663,0.036170841996096895,0.7639549202051751,0.44102441766387473
"frozenset({'baking soda', 'baking powder', 'salt'})",frozenset({'flour'}),0.02264600715137068,0.07787048073102901,0.0126,0.5563894736842105,7.145062781954887,1.0,0.010836544536484444,2.0786917004141197,0.8799710478233109,0.14331782699115805,0.5189281797773192,0.3590983082706767
"frozenset({'baking soda', 'flour', 'salt'})",frozenset({'baking powder'}),0.013905442987683751,0.08661104489471594,0.0126,0.9061199999999999,10.461945137614677,1.0,0.01139563505311281,9.72932419157737,0.9171691233607352,0.14331782699115803,0.8972179382340147,0.525798990825688
"frozenset({'baking powder', 'flour', 'salt'})",frozenset({'baking soda'}),0.01628923321414382,0.07707588398887565,0.0126,0.7735170731707318,10.03578594417903,1.0,0.011344492950518911,4.075027327366098,0.9152655574934001,0.15600794546397243,0.7546028726520585,0.4684961654513453
